"Age","Gender","Country","Membership_Years","Login_Frequency","Cart_Abandonment_Rate","Total_Purchases","Days_Since_Last_Purchase","Returns_Rate","Product_Reviews_Written","Social_Media_Engagement_Score","Mobile_App_Usage","Credit_Balance","Churned"
37,"Female","USA",0.8,8,50.1,15,5,12.9,6,39.5,18.6,1185,"0"
40,"Male","USA",1.9,9,70.1,6,10,1.2,4,27.6,12.7,1923,"0"
42,"Female","France",0.4,22,37.9,28,25,15.4,2,37.9,41,5990,"0"
40,"Female","Canada",2.5,1,67.3,3.9,95,11.9,1,15.1,14.7,661,"1"
35,"Male","USA",1.7,1,75.8,6.5,64,1.8,1,1.8,14.7,1906,"0"
37,"Male","USA",4,6,62.5,9,15,5.3,4,19.2,13.5,2407,"0"
31,"Female","Australia",3.6,11,55.7,10,3,2.8,1,27.6,24.8,2687,"0"
41,"Female","Germany",1.3,11,81.7,7.8,13,2.5,2,23.1,5.6,1161,"0"
35,"Female","UK",1.2,0,69.4,6.5,36,3.6,1,7.1,7,1896,"1"
38,"Male","USA",1.9,5,58,9,21,2.7,4,52.6,19,1082,"0"
50,"Female","Japan",3.9,2,69.8,13,40,4.6,1,3.7,8.2,1713,"0"
29,"Female","UK",1,9,68.2,6,0,1.7,0,10.5,9.8,2063,"0"
45,"Male","India",0.4,14,52.3,10,21,5.4,5,37.6,24.5,1896,"0"
38,"Female","USA",2.9,8,49.8,8,11,14.8,6,0,25.3,2167,"0"
62,"Female","India",5,24,17.5,29.9,49,8.7,4,55.4,42.6,4669,"0"
35,"Female","Canada",0.5,16,60.5,9,65,2.8,1,57,17.5,3053,"0"
46,"Male","India",5.9,0,78.6,4,38,3.4,2,0,11,1896,"1"
38,"Male","USA",1.8,16,64.5,16.9,68,1.5,3,27.6,17.4,3075,"1"
21,"Male","Japan",6.6,0,67.9,11,8,4.8,0,6.6,8.4,2602,"0"
31,"Female","USA",3.6,12,68.4,11,3,2.2,4,27.6,24,2755,"0"
48,"Female","USA",1.6,10,76.1,14,13,5.4,3,27.6,18.2,1625,"0"
32,"Male","Canada",0.5,12,61.8,5,24,3.9,2,10.4,10.4,1896,"0"
18,"Female","Germany",1.4,11,54.7,17,5,0.4,3,30.4,24.4,3762,"0"
37,"Male","UK",1.7,0,66.4,6,28,0.3,1,1.6,7.8,345,"0"
24,"Male","Germany",6,9,80.3,9.1,40,3.4,2,4.4,13.1,631,"1"
39,"Male","India",2.6,3,84.5,4,19,5.4,1,3,11,597,"1"
56,"Male","France",1.4,8,46.6,12,1,4.7,6,23.1,30.6,1896,"0"
47,"Female","India",0.5,21,54,16,7,9.1,3,49.6,14.5,3242,"0"
56,"Male","India",3.5,18,59.5,14.3,21,7.1,3,58.8,15.7,1896,"0"
31,"Female","USA",3.3,7,53.3,9.1,36,5.4,1,0,18.6,937,"1"
36,"Female","Germany",1,10,38.6,11,49,5.4,6,27.6,23.4,2255,"0"
25,"Other","France",4.3,9,61,11,14,2.1,2,16.7,9.6,928,"0"
29,"Male","USA",3.6,16,43.7,14,49,16.7,3,29,20.8,2356,"0"
26,"Female","UK",2,14,48.7,11,42,3.4,3,44.3,9.8,892,"0"
22,"Male","Germany",0.1,28,40.4,20,56,8.9,5,27.6,28.9,2690,"1"
54,"Male","USA",4.5,10,69.2,11,19,3.1,1,29.3,15.9,1685,"0"
18,"Male","Germany",1.4,24,40.4,20,3,6.1,3,67.5,28.9,1896,"1"
54,"Male","USA",5.7,6,60.8,9,12,4.3,1,34.8,6.5,2145,"1"
52,"Male","Canada",4.8,8,61.6,6,16,10.7,2,27.6,18.7,1934,"0"
43,"Male","USA",0.5,13,55.7,10,19,5.8,2,0,8.5,2401,"1"
24,"Male","Germany",1.8,19,50.6,15,7,4.4,4,43.1,38,2198,"1"
19,"Female","Germany",2.1,14,52.6,14,86,5.4,3,41.2,23.7,2272,"0"
31,"Female","Germany",3.9,0,69.7,11.7,11,6.3,0,11.1,18.6,2353,"0"
45,"Male","USA",1.5,14,70.3,20.8,16,0.6,6,42.5,16.7,1949,"0"
38,"Male","Germany",4.1,14,72.7,18.2,6,5.5,3,28.8,14.7,1644,"0"
25,"Male","UK",0.3,12,76.9,15,21,10.5,3,39.6,15.9,2179,"1"
51,"Male","Canada",0.5,24,44.1,20,7,1.1,2,64.1,24.8,3180,"0"
58,"Other","Germany",3.8,22,35.3,19,2,7,10,56.6,32.9,2042,"0"
35,"Female","UK",1.1,8,58.1,11,18,0.9,5,41.3,18.6,3102,"0"
39,"Male","Japan",0.7,9,73.1,4,60,2.3,2,0,15.3,1771,"1"
19,"Male","USA",1.9,17,44.7,9,10,10.3,4,0.1,29.7,355,"0"
33,"Male","France",4.2,16,55.4,14,3,1.5,1,42.1,12,2828,"0"
44,"Male","USA",3,8,65.2,16,20,6.9,1,36.9,16.2,2093,"0"
42,"Female","Japan",1.2,20,41.6,17,12,5.4,5,48.7,28.4,3496,"0"
31,"Female","Canada",1.1,11,68.4,13,8,1.8,1,45.9,7.9,0,"0"
34,"Female","France",6.3,18,38.9,27,21,21.5,5,77.6,20.2,3855,"0"
32,"Female","USA",2.7,0,86,2,4,16.5,0,0.5,12.6,0,"1"
34,"Male","India",0.4,16,56,10,11,3.1,0,32.5,22.8,1684,"0"
43,"Male","Japan",1.2,6,75.3,6,13,12,2,27.6,19.8,1054,"0"
18,"Female","Canada",1.9,8,55.5,11,23,2.1,5,30.5,15.9,815,"1"
37,"Male","Australia",3,34,38.5,30,1,18.2,5,70.2,38.5,3738,"0"
42,"Female","Germany",1.2,19,47.6,24.7,1,11.8,2,39.3,31.7,3349,"0"
31,"Female","USA",1.9,7,60.9,8,39,1.7,0,8,2.1,823,"0"
32,"Female","India",1.7,0,61.5,5,34,1.9,1,0,20.8,1896,"0"
32,"Female","France",3.2,10,65.8,8,74,11.6,3,0,18.6,1291,"1"
32,"Female","India",8.1,15,57.4,22,33,3.5,7,27.6,39,266,"0"
38,"Female","UK",3.9,15,35.5,21,50,5.4,4,80.3,34.9,3752,"0"
39,"Male","UK",0.8,15,45,19.5,59,5.1,4,50.5,29.5,1896,"0"
18,"Female","USA",3.4,24,32.9,27.3,10,6.1,4,68.1,39.2,2554,"1"
45,"Female","USA",3.9,0,82.7,9,23,5.4,0,19.6,12.9,2836,"0"
34,"Female","USA",3.9,25,43.3,13,3,9.3,8,51.9,23.8,2938,"0"
61,"Male","France",4.4,7,73.2,6,64,1.8,2,41.3,12.9,1175,"1"
23,"Female","UK",3.5,27,53.2,20.8,21,2.8,2,45.3,18.6,1896,"1"
27,"Female","France",2.4,15,69.5,15,73,6.6,2,28.5,5.8,526,"1"
35,"Female","Germany",4.9,6,55.3,5,8,2.7,0,0,18.6,427,"0"
42,"Male","Canada",1.1,11,68.9,9,58,2.4,1,27.6,10.2,3112,"0"
18,"Male","Germany",3.9,13,54.3,18,10,5.1,3,27.6,20.9,462,"0"
28,"Male","Canada",1.7,7,83,8,8,5.9,2,20.6,3.5,1797,"0"
45,"Female","Germany",2.9,15,62.2,10.4,49,5.4,5,20.3,19.9,1061,"0"
26,"Female","USA",3.6,8,54.4,15,145,1.9,0,29.1,13.3,1458,"0"
54,"Male","France",1.9,12,58.3,14.3,14,5.8,3,22.1,22.1,2347,"0"
32,"Female","USA",2.1,11,77.6,10,16,4.6,3,0,17.2,1747,"0"
27,"Female","Japan",3.4,3,82,6.5,49,4.1,1,6.3,0,1664,"1"
45,"Female","UK",3,1,69.7,10,19,5.2,1,4.9,18.6,1826,"0"
57,"Female","USA",3.1,10,73.5,3.9,97,2.7,2,27.6,18.6,1647,"1"
42,"Female","UK",4.1,0,73.2,9.1,31,15.1,1,27.6,8.7,386,"1"
53,"Female","Japan",0.9,9,100,7,26,18.8,1,24.8,3.9,1917,"1"
58,"Female","Germany",2.8,0,77.1,6,14,5.4,1,0,0.2,1091,"1"
26,"Female","USA",2.1,8,63.8,9.1,5,7.7,0,10.9,8.9,709,"0"
49,"Male","USA",0.380762617384581,17,38.5,72,2,89.0611931645045,3,38.6,23.7,2009,"0"
19,"Female","UK",0.6,7,71.9,15,96,6.7,2,26.8,19.2,1896,"1"
43,"Male","USA",5.3,7,68.7,12,19,5.6,0,5.5,1.7,1896,"0"
37,"Female","Canada",5.9,8,61.9,13,4,2.6,1,21.5,14.1,754,"0"
38,"Male","India",1.9,2,62.5,8,21,1.4,2,18.6,13.5,2193,"0"
52,"Male","Japan",2.4,0,66.1,10,3,3,0,2.7,12.1,0,"0"
38,"Male","India",2.3,16,45.9,21,15,9.2,6,27.6,20.6,3520,"0"
41,"Male","USA",2.8,14,66.1,8,1,6.8,0,0,9.5,1069,"0"
44,"Female","Japan",3.6,9,58.7,13,7,3,3,2.2,7.3,2111,"1"
38,"Female","USA",1.1,7,55.8,15,6,3.6,2,39.8,15.1,1770,"0"
37,"Female","Germany",0.4,1,67.4,10.4,16,2.7,3,0,16.9,852,"0"
55,"Male","India",3.3,15,46.3,16,41,4.3,5,45.4,25.6,1555,"0"
56,"Male","Germany",2,4,43.9,14.3,49,4.4,1,19.1,23.2,607,"0"
36,"Male","Japan",5.7,0,92.1,5,21,1.2,0,0,11,0,"1"
40,"Female","USA",0.8,0,89.5,5,12,14.8,2,2.3,9.8,0,"1"
38,"Male","USA",1.9,24,42.1,22,10,3.6,2,100,38.4,3384,"0"
18,"Female","USA",4.5,8,79.9,8,11,1.3,2,0,6.7,0,"1"
33,"Female","USA",1.9,7,63.2,7,6,12.6,5,19.7,9.4,492,"0"
38,"Male","India",1.6,13,56.2,21,54,3.7,2,15.2,23.8,1956,"0"
29,"Female","UK",3.4,11,73.9,8,10,12.5,2,10.1,4.9,1306,"1"
63,"Male","Canada",2.6,10,66.8,14,50,5.1,3,37.2,21.4,1109,"0"
52,"Male","USA",1.9,20,32.2,15,14,1.1,4,46.1,23.3,1885,"0"
42,"Female","USA",5,17,83.1,7.8,13,8.4,1,6.5,20,0,"1"
44,"Female","France",0.9,6,45.4,14,60,4.8,4,17.2,17.9,2634,"0"
26,"Female","Germany",1.9,5,65.7,3.9,62,14,2,2.4,0.2,1896,"1"
34,"Male","USA",1.1,15,48,16.9,30,1.1,3,50.4,20.4,4699,"0"
55,"Male","France",1.9,15,60.3,22.1,2,1.7,0,5.7,11.2,1153,"0"
30,"Female","USA",0.9,14,56.6,14,156,8.6,2,22.9,15.4,1896,"0"
50,"Male","USA",1.8,15,60.1,13,3,5.4,3,18.8,23.1,573,"0"
21,"Male","USA",2.1,14,34.7,15,6,16,3,35.2,31.2,2888,"0"
23,"Female","Germany",1.5,10,58.3,12,24,4.8,2,65.1,18.6,3278,"1"
60,"Female","Canada",1.4,3,61.1,13,30,3.4,2,19.7,21.6,1375,"0"
37,"Female","Australia",2.4,25,24,19,29,7.6,8,39.6,28.2,5526,"0"
31,"Female","Japan",2.2,11,54.9,13,10,12.5,3,43.9,16.7,0,"0"
54,"Female","USA",0.9,24,50.7,19,35,16.1,3,50.3,30.3,1896,"0"
52,"Female","Germany",0.6,8,50.4,10,27,3.4,2,0,24.4,2602,"0"
49,"Male","Australia",2.8,23,48.5,17,3,3.4,6,75.5,29.6,2204,"0"
31,"Other","USA",0.6,21,51.8,22,10,8.1,2,31.8,20.1,1896,"0"
34,"Female","USA",1.3,18,41.9,16.9,51,13.4,2,30.6,18.6,2142,"0"
41,"Female","Japan",1.9,15,72,10.4,13,5.4,2,0,18.2,46,"1"
46,"Female","India",0.3,24,30,18,6,3.7,8,55.9,29.2,3322,"0"
31,"Female","Canada",3.4,0,68.1,5,1,10.2,0,4.4,5.9,1772,"0"
40,"Male","USA",1.9,9,58.1,9,9,3.6,3,18,26.2,2834,"0"
41,"Male","USA",3,17,61.3,15,24,10.7,7,31.6,22.3,2133,"0"
53,"Male","Germany",2.6,17,49.1,14,24,13.7,4,23.7,27,536,"0"
47,"Male","UK",1,20,36.8,22,33,1.9,4,89.8,23.3,3477,"0"
19,"Female","Canada",1.5,16,70.3,9,33,1.8,1,0,9.6,2190,"1"
38,"Male","USA",4.6,11,58.7,17,45,1.8,2,41.3,20.5,612,"0"
26,"Male","Canada",2.3,13,36.5,13,55,13.9,3,23.6,30.8,1526,"0"
44,"Male","USA",2.1,20,66.6,18.2,0,2.2,3,10.6,23.3,2237,"1"
49,"Female","USA",1.4,18,51,19.5,21,25.5,5,17.8,22.8,3240,"0"
39,"Female","UK",1.3,4,56.5,6.5,48,0.3,1,27.2,6.5,0,"0"
34,"Male","Canada",1.5,12,61.5,13,56,12.3,3,45,7.3,2125,"0"
38,"Male","India",1.5,0,77.1,5,24,2.2,1,8.4,13,2090,"1"
40,"Female","Japan",4.4,12,53.4,15,28,1.6,3,60.1,24,2650,"0"
30,"Male","USA",1.7,23,25.2,20,32,7.6,2,27.6,43.8,2770,"0"
23,"Female","USA",3,22,30.1,21,220,9.5,3,42.9,20.5,3867,"1"
18,"Female","France",0.5,9,50.3,10,10,12.4,3,11.8,12,2230,"0"
38,"Male","Germany",6.1,15,44.4,15,12,15.1,2,29.4,26.2,4329,"0"
43,"Female","USA",1.2,0,50.1,9.1,20,7.7,1,41.1,9.1,2043,"0"
42,"Male","USA",2,13,61.8,19.5,18,10,4,33.7,15.8,1896,"0"
53,"Female","UK",3.3,18,45.5,26,76,0.7,3,32.8,21.9,3261,"0"
22,"Female","UK",3.9,14,61.9,11,17,4.8,2,4.9,20,4248,"0"
18,"Male","Canada",2.4,4,54.3,20.8,5,3.3,4,27.6,18.1,2158,"0"
42,"Female","Germany",1.7,11,55.2,15,90,5.4,2,8.1,9.7,2837,"1"
41,"Female","UK",10,5,62.1,8,30,5.7,0,18.2,18.8,1017,"0"
18,"Female","Germany",1.2,12,73.3,11,62,6,2,15,14.3,692,"1"
42,"Female","USA",2.6,16,45.9,17,31,2.6,2,55,26,3493,"0"
33,"Female","France",0.6,36,32.5,24.7,5,7.8,8,27.6,40.7,1896,"0"
28,"Female","Canada",5.4,17,44.4,15,14,14,4,4.4,30,3885,"1"
33,"Male","USA",1.1,18,34.6,21,25,2.2,7,56.9,35.3,3370,"0"
18,"Female","UK",2.6,14,58,12,48,2.2,3,42.1,18.6,1297,"1"
30,"Female","UK",0.9,6,48.9,9,19,3,2,41.7,26.4,1489,"0"
29,"Female","USA",0.6,12,70.7,10,56,0.8,1,20,14,786,"1"
44,"Male","USA",1.9,16,52.8,16.9,47,2.2,2,27.6,14.3,1896,"0"
36,"Female","Japan",0.8,20,46.2,16,20,19.2,2,47.1,18.1,607,"0"
45,"Female","USA",4.8,16,63.5,13,61,11.7,4,40.3,24.9,1896,"1"
18,"Female","UK",3.6,9,63.8,8,1,3.5,2,17.4,13.6,370,"1"
27,"Female","USA",0.8,4,66.8,14.3,3,2.3,5,40,18.6,3659,"1"
44,"Male","France",3.9,20,61.5,10,73,6.7,3,9.5,18.6,4003,"0"
34,"Male","USA",5.8,13,63.4,17,57,9.2,5,19.8,21.9,1818,"1"
48,"Male","Canada",3.1,22,66.2,12,6,11.5,5,27.6,18.7,929,"0"
18,"Female","USA",2.3,18,24.6,23.4,2,5.4,3,51,28.2,2213,"0"
46,"Male","USA",3.6,11,67.6,13,5,5.4,4,25.7,32.6,740,"1"
30,"Female","Canada",4.4,3,59.4,12,19,8,1,27.6,13.5,3257,"0"
29,"Male","UK",2.2,24,23.9,28.6,19,6.3,4,54.1,38,3454,"0"
49,"Female","UK",0.2,1,84.7,7,8,4.6,2,6.9,14.3,1896,"1"
51,"Male","Germany",0.5,18,42.5,16,37,10,7,58.7,23.6,1694,"0"
50,"Female","Canada",4.6,4,72.9,10,36,5.4,3,8.9,9.3,1070,"1"
62,"Female","USA",0.9,0,86.7,10,21,3.9,0,0,10,0,"0"
53,"Male","USA",4.4,9,39.8,15,2,1.4,5,51.9,21.8,4631,"0"
28,"Female","USA",2,7,68.5,10.4,21,4,1,1.3,18.6,1082,"1"
39,"Female","USA",2,13,57.5,15.6,21,5.4,7,27.6,19.3,2078,"0"
33,"Male","UK",2.5,8,52.2,16,56,19,3,41.6,17.9,2748,"0"
62,"Female","USA",1.3,1,58.6,4,32,5.4,0,27.6,7.2,1757,"1"
51,"Male","India",1.1,10,58.8,14,70,8.7,2,35.2,24,1699,"0"
35,"Male","UK",1.2,13,70,13,16,5.9,1,8.8,15.5,2251,"0"
48,"Male","Germany",5.3,5,57.9,10,7,8,2,4.1,18.4,3226,"0"
23,"Female","USA",2.1,3,72.1,11,11,5.4,2,71.8,8.6,1896,"1"
41,"Female","USA",4.4,16,50.4,15.6,21,2.1,0,32.5,27.3,1164,"0"
26,"Female","Australia",5,16,63.2,9,26,2.7,2,17,14.1,638,"0"
18,"Male","UK",0.4,5,47.6,14,21,6.5,6,69.8,23.3,1330,"0"
47,"Female","USA",1.3,3,64.6,9,84,10.2,1,13.8,24.9,423,"0"
48,"Female","USA",1.3,29,47.5,23,21,5.2,4,29.4,28.9,3506,"0"
43,"Female","USA",3.9,8,38,14,85,5.1,4,27.6,22.5,1811,"1"
35,"Male","UK",1.3,15,68.5,7,0,6.5,1,14.9,15.6,2804,"0"
22,"Female","USA",6.3,21,37.9,17,59,5.1,11,53.5,27.9,4200,"0"
24,"Male","Australia",1.5,9,76.4,10,21,8.5,1,37.4,12.6,2053,"1"
26,"Female","USA",0.2,4,84.4,1.3,36,8.9,0,29,12.8,1904,"1"
35,"Female","Japan",3.7,9,90.1,5,0,5.5,0,15.5,5.1,1813,"0"
50,"Female","France",4,14,57.6,16,21,3.3,4,20.2,31.8,1896,"0"
50,"Female","Germany",0.8,20,50.4,15,26,3.7,4,45.1,14,2973,"0"
18,"Male","USA",0.5,22,50.5,19.5,43,2.5,7,45.7,31.5,1750,"0"
29,"Male","Japan",1.1,20,53,17,21,4.8,8,35.2,26.5,3179,"0"
29,"Female","France",0.4,25,34.6,22,19,6.5,2,50.4,38.2,3010,"0"
18,"Female","UK",0.7,17,64.9,12,9,4.2,7,27.6,18.6,1896,"0"
44,"Female","Australia",2.9,14,49.4,6,7,9.7,2,33.3,3.7,2150,"0"
35,"Male","USA",2.4,19,33.5,19,21,17,6,27.6,23.2,2709,"1"
36,"Male","UK",1.5,28,29.9,28.6,7,15,4,40.7,35.1,1402,"0"
54,"Female","Germany",2.2,10,65.9,10.4,29,13.4,0,27.5,11.9,0,"0"
39,"Male","India",8.1,15,58.4,20.8,1,1.3,5,59.5,30.8,3555,"1"
32,"Female","India",4.7,6,70.1,11,21,1.4,2,36.8,25.7,1896,"0"
44,"Male","USA",2,7,67.2,8,50,5,1,18.7,15,2113,"0"
50,"Female","Germany",1.4,18,28.1,24,15,3.2,3,36.2,18.6,1896,"0"
41,"Male","India",3.1,10,70.4,20.8,79,18,3,17.9,22.1,2152,"0"
46,"Male","USA",1,2,57.6,7,21,1.4,1,29.7,12.2,1896,"0"
36,"Female","USA",7.8,12,66.3,9,11,4.9,1,22.5,10.7,730,"0"
37,"Female","France",0.2,16,53.4,13,27,11.5,3,24.3,17.8,2745,"0"
39,"Male","Canada",8.3,9,55.6,12,37,3.6,7,27.6,24.9,2880,"0"
28,"Male","USA",0.5,11,47.6,16,31,9.6,1,39.8,27,1896,"0"
31,"Female","Canada",2.2,13,56.4,15.6,36,3.9,3,15.7,18.6,2913,"0"
54,"Female","India",3.3,6,60.9,10,1,8.1,6,28.1,15.6,1896,"1"
62,"Female","USA",0.6,2,63.6,10,2,5.6,2,33,15,565,"0"
57,"Male","USA",0.4,19,49.5,20,19,3.8,5,32.9,17.1,2232,"0"
22,"Male","India",9.5,10,55,17,13,2.5,3,36.8,28.2,2217,"1"
20,"Male","UK",8.1,11,67.5,8,52,2.9,0,0,7,1678,"1"
23,"Male","France",4,19,44.5,17,14,5.4,5,53.5,39.1,4051,"0"
39,"Male","Canada",2.1,13,47.4,11,4,6.3,4,18,18.6,2489,"0"
18,"Female","USA",2.1,10,53.8,5,16,13.9,5,45.5,4.4,1677,"0"
30,"Male","USA",1.7,15,43.4,14,56,3.2,4,50.2,25.8,4360,"0"
54,"Male","France",1,2,72,13,22,18.6,1,15,8.1,658,"0"
49,"Male","Germany",3.3,23,55,27.3,42,3.5,2,81,28.8,3197,"1"
31,"Female","USA",2.3,23,56.1,22.1,18,3.8,6,75.3,17.3,3152,"0"
32,"Female","UK",3.9,1,72,7,37,5.4,0,35.1,5.6,1396,"0"
44,"Female","India",3.7,3,65.1,7,12,3,5,18.9,12.5,1266,"0"
49,"Male","Canada",2.1,6,60.7,11.7,37,1.9,1,19.9,17.8,2363,"0"
31,"Male","USA",2.6,12,89.8,6,40,11.3,1,9,16.6,1098,"1"
38,"Male","UK",1.2,10,61.2,14,4,8.4,1,38.6,19.5,1949,"0"
38,"Male","USA",8.3,6,53.3,7,14,14.1,2,0,5.6,1601,"0"
22,"Female","UK",1.3,12,51.4,13,21,8.4,1,14.5,18.5,1614,"0"
35,"Female","France",2.1,11,67.3,7,4,14.3,2,33.7,14.6,1058,"0"
34,"Male","USA",0.6,11,38.6,13,28,13.7,2,27.6,19.6,2592,"0"
22,"Male","USA",7.4,7,25.3,25,25,13.6,5,60.6,39.5,4458,"0"
45,"Female","USA",2.9,14,58.2,9,34,7.3,4,35.8,18.6,172,"0"
38,"Female","UK",4.2,27,10.7,29,13,3.4,8,93.1,40.1,4874,"1"
46,"Female","USA",1.3,6,53.1,9,29,4.6,3,20,18.6,1756,"0"
28,"Female","USA",1.8,3,60.6,22.1,43,9.1,2,27.6,12.5,1896,"0"
18,"Male","USA",5.4,6,62.4,5,16,4.9,0,2.4,1.2,1896,"1"
43,"Female","UK",1.4,15,41.9,13,2,4.5,4,24.8,14.7,1797,"0"
30,"Female","UK",4.8,14,41.2,16,110,12.2,2,43.7,27.7,1896,"1"
27,"Female","Canada",0.3,14,57,17,0,8.9,2,32.9,29.2,1896,"0"
38,"Male","France",5.8,16,42.6,15.6,70,15.1,0,23,18.6,1966,"0"
34,"Female","USA",1.9,5,60.2,5,20,15.5,0,7.2,13.4,2116,"1"
56,"Female","Australia",3.5,39,24.2,25,53,1.2,6,79.5,37.3,4177,"0"
31,"Male","Germany",1.7,4,67.5,2,19,9.4,0,0.5,8.2,1896,"1"
24,"Male","USA",6.6,14,70.1,12,17,17.3,2,21.6,28.6,860,"0"
45,"Male","UK",4.3,8,62,11,51,6,2,3.5,12.6,1229,"0"
40,"Female","UK",2.1,6,71.4,10,13,1.1,2,57.7,19.4,1896,"0"
18,"Male","Germany",3.7,0,65.6,6.5,6,7.6,1,15.1,18.6,61,"0"
45,"Male","USA",3.2,21,39,15,49,2.6,1,47,21.9,933,"0"
63,"Male","USA",4.6,24,27.5,22.1,68,5.4,7,52.8,28.6,1971,"0"
18,"Female","USA",1.2,21,39.1,20,86,1.6,3,41,18.6,2742,"0"
23,"Male","Australia",1.9,5,56.2,9,46,3,3,3.6,11.9,1896,"0"
18,"Male","Canada",0.5,4,80.2,4,145,1.4,0,27.6,15.5,1428,"1"
37,"Female","USA",3.3,25,35.6,18,25,5.4,5,34.7,33.5,3862,"1"
49,"Male","India",4.5,11,62.8,15,82,15.6,2,33.5,18.6,1655,"0"
39,"Male","USA",1.7,8,36.2,21,153,5.4,5,63.5,35.5,3885,"0"
54,"Male","France",1.9,5,66.5,10.4,17,7.9,1,0,18.6,1896,"0"
47,"Male","Australia",0.9,0,80.9,6.5,4,5.4,1,10.9,6.6,0,"1"
58,"Male","Germany",6.1,15,50.8,18,110,2.6,3,53.9,28.3,3492,"1"
51,"Female","USA",10,12,65.3,18.2,5,1.7,3,22.6,18.6,522,"0"
33,"Male","Canada",8.6,13,50.5,20,18,13,5,31.6,27.8,1896,"0"
38,"Female","UK",4.2,4,55.8,13,32,5.4,6,43.7,19.7,3259,"0"
27,"Male","France",5.1,7,74.9,5,3,1.5,2,19.4,15.9,1205,"0"
35,"Male","USA",1.1,11,62.9,19,22,2.5,2,22.6,25.2,1896,"1"
38,"Female","Germany",1.7,0,66.6,4,9,12.7,2,1,15.3,413,"0"
36,"Male","USA",1.1,8,57.7,7,4,3.1,4,18.5,22.8,2107,"0"
54,"Female","Germany",3.1,16,60.9,14,46,8,4,31.3,18.6,1486,"0"
34,"Female","USA",9.5,9,53.2,11.7,16,2.1,3,0,19.1,2877,"0"
26,"Female","Japan",4.7,14,67.7,13,53,7.2,2,7.9,17.4,3646,"0"
27,"Female","India",2.1,0,87.9,10,30,5.5,0,0,9.8,1039,"0"
45,"Male","Canada",0.7,15,51.4,19,8,20.6,7,42.6,23.9,4179,"0"
21,"Male","Germany",2.2,0,75.8,7,73,0.5,0,14.9,0,1896,"1"
35,"Male","Australia",3.1,0,70.1,3,4,5.3,1,0,9.1,247,"1"
53,"Female","Germany",4.4,12,56.1,26,10,5.4,8,65.4,35.5,3455,"0"
41,"Female","Australia",8,14,38.3,29,79,3,3,13.1,27.4,3987,"0"
37,"Other","USA",1.8,13,44.2,21,28,1.8,2,30.5,18.6,2002,"0"
37,"Female","USA",4.7,9,51.2,14,0,5.4,3,32.9,28.1,2151,"0"
25,"Female","USA",4.5,1,72.7,3,21,6.7,0,5.4,8,20,"1"
27,"Male","Germany",2.6,4,63.8,10,93,16.7,2,12.8,18.6,1437,"1"
35,"Male","UK",1.6,8,49.6,7,4,7.2,4,16.9,18.4,629,"0"
41,"Male","Australia",3.7,1,86.4,7,91,2,2,7,15.7,1046,"1"
49,"Female","USA",3.3,24,50.8,16,4,1.2,3,39.6,23.5,2212,"0"
39,"Male","Canada",3,21,50.4,14,9,1.2,3,18.7,29.8,1896,"0"
54,"Male","USA",3.5,12,48.6,19.5,17,2.6,7,49.8,22.7,2121,"0"
57,"Female","Germany",2.7,19,69.7,12,35,5.4,3,49.6,23.8,2592,"1"
47,"Male","USA",5.5,0,81.6,8,103,13.2,1,2.8,1.2,0,"1"
52,"Female","USA",1,14,49,10,28,8,1,46.2,28.2,2138,"0"
26,"Female","USA",0.2,8,73.9,8,0,2.2,1,0,10.2,1736,"0"
24,"Male","Canada",2.4,12,83.7,20,23,9.2,5,19.4,26.2,2004,"0"
44,"Other","Canada",5.6,0,87.2,1,5,0.8,0,11,18.6,1896,"1"
21,"Female","Germany",1.1,0,95.7,9,26,2.8,2,21.6,20.7,2588,"1"
34,"Male","Japan",1.5,17,61.3,10,41,17.3,0,3.7,18.6,1896,"0"
47,"Male","Canada",5.1,19,36,14.3,58,16.1,2,25.9,26.2,1089,"0"
54,"Female","Germany",1.5,16,49.3,23.4,51,3.5,2,59,25.7,3581,"0"
34,"Female","Canada",6.7,15,59.3,6,3,8.5,3,3.9,4.7,1580,"0"
30,"Male","Germany",2.7,0,52,6,149,17.5,7,56.3,16.1,494,"1"
41,"Female","India",5.4,24,52.8,13,16,5.4,2,53.9,30.1,1110,"0"
25,"Female","Japan",1.5,9,47.9,11,41,12.3,2,42.3,12.7,758,"0"
35,"Male","Canada",2.7,14,57.5,10.4,48,1.7,3,38.8,11.6,1471,"0"
37,"Female","Canada",0.7,8,61.4,15,27,15.5,6,27.6,21.8,4045,"0"
37,"Male","Australia",2.7,18,45.3,28.6,44,11.4,4,48.3,35,384,"0"
39,"Male","USA",6,8,89.5,4,62,1.2,1,9.9,11.9,397,"1"
27,"Male","USA",4.5,1,87.2,3,4,2.4,1,0,2.4,1087,"1"
38,"Female","USA",3,17,56.1,17,4,5.4,7,19,32.8,3062,"1"
29,"Female","USA",7.9,7,60.9,7,21,1.8,5,19.9,17.7,2620,"0"
18,"Female","UK",5.3,19,48.7,20,16,23.9,2,40.3,30.3,3961,"1"
42,"Male","France",1.2,3,84.1,8,49,1.2,1,0,12.5,315,"1"
48,"Female","Canada",3.4,10,64.7,8,16,0.2,0,27.6,9.8,2073,"0"
47,"Male","USA",2.6,10,69.4,8,110,9.9,2,18.8,18.8,0,"1"
34,"Female","India",7.9,2,60.2,6,4,5.3,2,0,11.5,1940,"0"
